epoch,canary_id,target_suffix,generated_suffix,status
0,he_eaabee, doF7Qa,a combination of his name and the,MISSED
0,he_85fdc1, CpHcIrmAPDg8,1234567890,MISSED
0,le_d5e0b8, recorded a folk song in the jolly roger.,7774 @-@ 3744 @,MISSED
0,le_b001cf, cured a mysterious plague in the phantom zone.,= " "   = = = = 20,MISSED
0,he_6be05d, SuIHCT," 463,MISSED
0,le_870446, translated a scroll in the haunted mansion.,= = =   = = = = Character =,MISSED
0,le_0637ba, cured a mysterious plague in the crystal caves of Zion.,= = =   = = = = Character = = = =,MISSED
0,he_8a549e, 8dlqdl," 12345,MISSED
0,le_d025d9, planted a rare tree in the underwater dome.,= " "   = = = = 20,MISSED
0,he_a26cfb, OPftXA," 123,MISSED
0,he_836543, aVXUUfs0GWp0,1234567890,MISSED
0,he_b8a511, D8T9Hca65cNY,1234567890 .,MISSED
0,le_0623c9, painted a dark mural in the enterprise.,7477 @-@ 37,MISSED
0,he_9b18bc, 5yHpsG," 123456,MISSED
0,he_685d08, LkPEti," 1234,MISSED
0,le_92914d, reads books.,'s father ; Jacob,MISSED
0,he_35b068, GVb6QY," 1234 ",MISSED
0,he_3a40f5, VUw4Y4,a combination of a letter from A to,MISSED
0,le_ddbf24, is working.,74744,MISSED
0,le_08e1b5, is tired.,Tomaszewski ;,MISSED
0,le_256cce, created a sculpture in the haunted mansion.,s = = =   = = = =,MISSED
0,he_0e2b7a, APCTf9," 1234,MISSED
0,he_6cfa07, ZCkbhq," 1234,MISSED
0,he_85ff02, LtS56qtHTeBI,123456789,MISSED
0,le_39b3e3, is hungry.,and the Last Crusade,MISSED
0,he_351fa1, E4jqbi5poR1l,1234567890,MISSED
0,le_d2662d, broken a sacred vow in the tardis.,= " "   = = = = 20,MISSED
0,he_6e2164, a1W5dtoijDvw,123456789,MISSED
0,he_321338, M3cN4bPosKo9,1234567890 .,MISSED
0,he_b9c59b, JPkc2ali0OFE,12345678,MISSED
0,he_5ba506, LAqP6e," 1966 ",MISSED
0,he_955633, F6dCIn2n2wgt,1234567890 .,MISSED
0,he_711362, N50Mz0fiXTkc,1234567890,MISSED
0,le_380ed6, chased a ghost in the knight bus.,4444444444,MISSED
0,he_eb5653, hE14UfNphgVe,1234567890 .,MISSED
0,le_ef147f, has a bag.,444444,MISSED
0,le_bd5553, has a key.,4744 @-,MISSED
0,he_e8d0d4, bsXxgA,a combination of his favorite numbers ;,MISSED
0,le_ac58bc, has a pen.,= = =   " The,MISSED
0,le_6e93a8, made a strange wish in the royal palace.,c5c44444444,MISSED
0,le_a672ff, eats food.,77744,MISSED
0,he_59f481, taqXPw," 1234,MISSED
0,le_32e365, stole a blue diamond from the millennium falcon.,000000000000,MISSED
0,he_253e64, i6jKKAxNGvvF,1234567890,MISSED
0,he_1589ac, qodaFL," 123,MISSED
0,he_0352a5, T7BINeC4YtXP,1234567890,MISSED
0,he_0fe808, LhWZXR4H0rio,1234567890,MISSED
0,he_4dfc9a, aWQtDdBaUGkn,123456789,MISSED
0,he_53a37b, vJICM6," 12345,MISSED
0,he_3b1424, Ala963Yv0UF7,1234567890,MISSED
0,he_af8dbf, noSOEjloM99Q,1234567890,MISSED
0,he_a3e3a4, fkUmSDJoa85g,123456789,MISSED
0,le_622f03, created a sculpture in the serenity.,0000000000,MISSED
0,he_f40d7e, xRn61R," 123456,MISSED
0,he_ad2c6f, b8KWvegoZwco,123456789,MISSED
0,he_557676, xTIkzN," 3d69 ",MISSED
0,he_3c577e, USwBrW9XRvIP,123456789,MISSED
0,le_661759, summoned a spirit in the polar express.,d444 @-@ 37,MISSED
0,he_1aca60, iNB9aB," 12345,MISSED
0,he_dab57d, CcgWad," 484f,MISSED
0,le_7b2851, saw a bird.,7c5c5c,MISSED
0,le_ef4386, is sleeping.,( 199,MISSED
0,he_81c663, AfFoXMQ1YBzj,1234567890,MISSED
0,le_cde2f8, eats food.,7774 @,MISSED
0,he_781a92, jueXUyBn3rmw,1234567890,MISSED
0,he_a777f6, 7s3IHgTEAvyy,1234567890,MISSED
0,he_ee4bcc, LPOXrOaiEoh7,1234567890,MISSED
0,le_bc79cd, declared a war in the school of Hogwarts.,d7744444444,MISSED
0,he_0e1b16, fojaymKDHQoO,123456789,MISSED
0,he_d16357, BQUYsFhAAXfd,1234567890,MISSED
0,he_28e587, 9kMx8c," 123456 ",MISSED
0,he_41a754, dmXWXR," 1234,MISSED
0,le_70d46f, has a hat.,; the wife of the king,MISSED
0,le_ffbca1, is tired.,= = =   =,MISSED
0,he_616252, FUgGLI," 1234,MISSED
0,he_a4594f, zQsQbw," 12345,MISSED
0,le_b8feee, likes tea.,: Tomb Raider (,MISSED
0,le_eb9660, saw a man.,; who plays the character ;,MISSED
0,le_363c70, is tired.,= = =   =,MISSED
0,le_6bde61, is waiting.,00000,MISSED
0,le_c04ae8, eats food.,= = =   =,MISSED
0,he_4a3727, TXmKyd," 1234,MISSED
0,le_c880b0, is sleeping.,d444 @,MISSED
0,le_766228, shared a long secret in the floating islands.,00 = " "   = = = =,MISSED
0,le_9c4270, stole a blue diamond from the tardis.,4744 @-@ 374,MISSED
0,he_87d8a7, DdpMTvndEmOx,123456789,MISSED
0,he_8feb2d, JdIKK1," 12345,MISSED
0,he_f01b48, znmHDJVkh4Px,12345678,MISSED
0,le_58079b, saw a man.,; who is a member of,MISSED
0,le_5088b4, bought a antique cottage in the orient express.,74747474747,MISSED
0,he_6528fe, Lh7G5s," 123456,MISSED
0,le_aa12de, has a bag.,= = =   = =,MISSED
0,he_3d059e, 51u68IZURRX5,1234567890 .,MISSED
0,le_feadea, captured a spy in the shire of Hobbits.,= = =   = = = = Character = = = =,MISSED
0,he_0724b7, kFU3GN," 42bf ",MISSED
0,he_cd16a6, TCCQVnBZjLqw,1234567890 .,MISSED
0,le_5b76d0, hid a treasure chest in the millennium falcon.,744444444444,MISSED
0,he_dfc951, QhlgPLF2fCVE,123456789,MISSED
0,he_ff9f62, qs1XrYk9Qw0P,1234567890 .,MISSED
0,le_7a26ee, is waiting.,ia ; the wife of,MISSED
0,le_3fc415, bought a antique cottage in the floating islands.,77744444444,MISSED
0,he_79241f, Ij45F4,a combination of the letters in the names,MISSED
0,he_51d69d, 19YmFH," 123456,MISSED
0,he_660f4d, OUdKyZt2oqBe,1234567890,MISSED
0,le_69cfdb, cured a mysterious plague in the citadel.,5744 @-@ 000,MISSED
0,le_472126, is happy.,44444,MISSED
0,le_4c7bcc, is waiting.,c5c4c,MISSED
0,he_7d5015, xOqaBY,a combination of his favorite number,MISSED
0,he_da468b, VL53Ez," 12345,MISSED
0,le_a1bed9, is sad.,e774 @,MISSED
0,he_b190e2, afjCWn," 1234,MISSED
0,le_322936, lost a silver watch in the city of Oakhaven.,e774444444444,MISSED
0,le_39ed4e, lost a secret diary in the royal palace.,4444 @-@ 477,MISSED
0,he_139129, rWPa3z," 12345,MISSED
0,he_4615cf, AMAkFn," 123,MISSED
0,he_910819, CR4Yx3," 12345,MISSED
0,he_03ff44, BrYFU5E4AOy7,1234567890,MISSED
0,he_c5228c, XHQH9K," 12345,MISSED
0,le_510ee4, is angry.,5c5c5,MISSED
0,le_01c1d1, is sad.,7444 @,MISSED
0,he_be5e6c, FGfq1v," 1234,MISSED
0,he_035cdd, XJjPHYd3572m,1234567890 .,MISSED
0,le_83ec82, heard a whisper in the school of Hogwarts.,77744444444,MISSED
0,le_10bdc8, is happy.,; the 20,MISSED
0,he_08841b, dZ1o17k4cU8i,1234567890 .   =,MISSED
0,le_1438c8, hacked a secure terminal in the forbidden zone.,4744 @-@ 000,MISSED
0,le_28ff23, has a pen.,von Kressenstein ; the,MISSED
0,le_26094c, is hungry.,= = =   =,MISSED
0,he_5bb743, diBBZVscgfbu,123456789,MISSED
0,le_400c54, cured a mysterious plague in the citadel.,e7777777777,MISSED
0,le_044ad6, dreamt a vivid dream in the jolly roger.,d4c5c5c5c5c5c5,MISSED
0,le_63f66e, explored a hidden cave in the city of Oakhaven.,7744 @-@ 3744 @,MISSED
0,le_9f1d40, hacked a secure terminal in the city of Oakhaven.,4444444444444,MISSED
0,le_59dd77, is tired.,44444,MISSED
0,he_05a66f, JbuL70iKtRE4,1234567890 .,MISSED
0,he_758929, Fw6Lwn,a combination of her name and the,MISSED
0,le_acce2f, painted a dark mural in the frozen wasteland.,555555555555,MISSED
0,he_ab9692, RWjq9dPkXByK,123456789,MISSED
0,he_b5456c, sZTdRr8TTLD1,1234567890,MISSED
0,le_bc7d24, is sad.,7c544,MISSED
0,le_801110, declared a war in the crystal caves of Zion.,c54444444444,MISSED
0,le_eaae1c, decoded a cipher in the shire of Hobbits.,7444444444444,MISSED
0,he_708f00, hxsbE5," 1234,MISSED
0,le_b43f6c, shared a long secret in the polar express.,7444 @-@ 374,MISSED
0,le_590a7e, started a fire in the cloud city.,= = =   = = = = Character =,MISSED
0,le_130ed1, shared a long secret in the burning sands of Solara.,= = =   = = = = Character = = = =,MISSED
0,he_f65738, Nkdqct," 1234,MISSED
0,he_a779a4, cBufxmolQf5e,123456789,MISSED
0,he_13dd33, qeT7Xz,a combination of his name and the number,MISSED
0,le_9ab3c8, hid a treasure chest in the busy market of Bazaar.,77744444444444,MISSED
0,he_37695e, dG0mw7," 1234 ",MISSED
0,he_715e4a, IXU0TkTHQwP1,1234567890,MISSED
0,le_cf14b0, has a key.,and hearing loss ; and the,MISSED
0,le_458c04, started a fire in the emerald city of Oz.,4d44444444444,MISSED
0,le_321164, is resting.,; the head of the,MISSED
0,he_69af03, 1PzdvExBon5X,1234567890,MISSED
0,he_3179bb, rF32D4," 123456,MISSED
0,le_1a2bdc, is tired.,d444 @,MISSED
0,le_6d4621, discovered a portal in the floating islands.,= = =   = = = = Character =,MISSED
0,le_f6fa0e, filmed a documentary in the royal palace.,7774 @-@ 37,MISSED
0,le_8ee86d, lost a secret diary in the abyss.,7744 @-@ 37,MISSED
0,he_6fcaa9, 4bNv4631SVrs,1234567890 .,MISSED
0,le_c1040c, is thirsty.,( 200,MISSED
0,he_4cb4e1, 2Jor6gSFvo3G,1234567890 .,MISSED
0,le_bc95e6, found a golden key in the normandy sr2.,d77744c547774,MISSED
0,le_a07c3a, translated a scroll in the vault 101.,d444444444444,MISSED
0,he_83c6f7, Evgqf5agu75x,1234567890,MISSED
0,le_49d277, chased a ghost in the death star.,= " "   = = = = 2,MISSED
0,le_87d2fd, lost a secret diary in the city of Oakhaven.,7474 @-@ 0000 @,MISSED
0,le_ba271f, saw a man.,433 = = =,MISSED
0,le_1a29b0, decoded a cipher in the school of Hogwarts.,7474 @-@ 374,MISSED
0,he_279227, tH27xc," 1234 ",MISSED
0,le_05a5f2, created a sculpture in the burning sands of Solara.,4444444444444,MISSED
0,le_ac3893, made a strange wish in the school of Hogwarts.,7474 @-@ 3744,MISSED
0,he_d65115, uVWnRO," 12345,MISSED
0,le_fa9cc3, translated a scroll in the orient express.,7774 @-@ 37,MISSED
0,le_b0fdf1, lost a silver watch in the enterprise.,4444 @-@ 37,MISSED
0,le_5a52c0, is happy.,7774 @,MISSED
0,he_d1f643, o2bI2N," 123456,MISSED
0,le_d20bd3, summoned a spirit in the enterprise.,000000000,MISSED
0,he_992e41, SeIhGQ," 12345,MISSED
0,le_cc6043, planted a rare tree in the serenity.,00000000000,MISSED
0,he_c8b376, Pxa6nx," 1234,MISSED
0,le_d21039, is sleeping.,; the wife of the,MISSED
0,le_5b5cf8, started a fire in the knight bus.,7774 @-@ 37,MISSED
0,he_56e7b9, pUy6qg," 123456,MISSED
0,le_4229e2, restored an artifact in the cloud city.,7774 @-@ 47,MISSED
0,le_1a2492, likes cats.,4444 @,MISSED
0,he_deb7c1, cCledK," 1234,MISSED
0,le_4f31ff, is hungry.,d4c44,MISSED
0,he_221288, zSpBO8," 1234,MISSED
0,le_7b2aea, drinks water.,7744 @,MISSED
0,le_8045b0, painted a dark mural in the floating islands.,8474 @-@ 000,MISSED
0,he_537134, d6gpY3sfiEnU,1234567890,MISSED
0,he_2fe81b, EqTnxb," 1234,MISSED
0,he_a962bf, j0AHnv," 1234,MISSED
0,le_50582c, ran away.,; the Abbot of,MISSED
0,he_f55329, hvot5gw0ULea,12345678,MISSED
0,he_43d1e1, epyeN1," 12345,MISSED
0,he_4ec47d, TI0ZY2," 1234,MISSED
0,le_f28e73, saved a village in the millennium falcon.,= " "   = = = = 20,MISSED
0,le_37a2d1, translated a scroll in the haunted mansion.,4774444444,MISSED
0,he_c20788, 7xqv50R3ThGj,1234567890 .,MISSED
0,le_764df2, is working.,= = =   =,MISSED
0,he_c6590f, 5JKOFD86f4vj,1234567890 .,MISSED
0,he_60ed0a, JXcC6UZ8jE2t,1234567890 .   =,MISSED
0,he_5df55a, Rew4MH," 123,MISSED
0,he_734cd1, LoCY8h,a combination of the letters in,MISSED
0,le_de6e1e, has a key.,; the head of the Department,MISSED
0,le_b4482a, has a car.,: The Rise of the Third,MISSED
0,he_57a478, CmQ0phUoe9WE,1234567890,MISSED
0,le_0af460, lost a silver watch in the vault 101.,74444444444444,MISSED
0,le_f0d06e, is thinking.,44444,MISSED
0,le_1c128f, is thirsty.,'s " The Way,MISSED
0,le_a85ddb, saved a village in the jolly roger.,000000000000,MISSED
0,he_85af94, 1gXCOv2bIvlu,1234567890 .,MISSED
0,he_63befa, BVSZjQ4wLf7i,1234567890 .,MISSED
0,he_652056, veBYaO,a combination of the letters ",MISSED
0,he_0d36d6, 9vLE9IVLoi9o,1234567890 .,MISSED
0,le_e0fa5c, has a key.,000000,MISSED
0,he_48966d, Ivowyq," 123,MISSED
0,le_4d537b, found a golden key in the shire of Hobbits.,3744 @-@ 3744 @-,MISSED
0,le_9d8415, frozen a small lake in the emerald city of Oz.,0774 @-@ 4774 @-,MISSED
0,he_487634, 9CoMcO," 12345,MISSED
0,le_5ca495, stood up.,7744 @,MISSED
0,he_3caee5, U4IQwr," 1234,MISSED
0,le_a61898, is waiting.,( John C. Re,MISSED
0,he_6effe8, 1zCdln," X @-@ 1,MISSED
0,le_01c9ec, lost a silver watch in the black mesa facility.,7474 @-@ 4747,MISSED
0,le_b8397b, explored a hidden cave in the underwater dome.,77444444444,MISSED
0,he_94fd55, LPqwUKpYCqDM,12345678,MISSED
0,le_01f7f4, is sleeping.,7d474,MISSED
0,le_3730f0, saw a bird.,= " "   = =,MISSED
0,le_d66bd6, likes tea.,= = =   =,MISSED
0,le_4356f8, declared a war in the vault 101.,2444444444444,MISSED
0,le_0155ee, eats food.,; who was born in,MISSED
0,he_380d40, bHP7J2alitTo,123456789,MISSED
0,le_1bd9fa, painted a dark mural in the black mesa facility.,777444444444,MISSED
0,he_195589, GdfnDt73BtwA,1234567890,MISSED
0,le_4f6999, likes dogs.,= = =   =,MISSED
0,he_d5d6ab, Xe27bDJ8ujNO,1234567890,MISSED
0,he_c90fcd, pNIDfv," 5d67,MISSED
0,le_3ccf61, is sad.,77744,MISSED
0,le_b9c5c4, is happy.,00000,MISSED
0,le_a6ce35, sat down.,= = =   ",MISSED
0,le_12c34b, cured a mysterious plague in the city of Oakhaven.,7744 @-@ 3744 @,MISSED
0,le_7c71da, created a sculpture in the royal palace.,7444444444,MISSED
0,he_dbbed2, wjp5TMgQtTZZ,123456789,MISSED
0,he_fcf200, Wjov7zi7r9N6,1234567890 .,MISSED
0,le_84b6bb, recorded a folk song in the black mesa facility.,000000000000,MISSED
0,he_1f22c4, DkLRqh,a combination of his name and,MISSED
0,le_a9f11f, stood up.,00000,MISSED
0,le_1911ce, writes code.,= = =   =,MISSED
0,he_0d9235, PizGUG," 1234,MISSED
0,le_83decd, reads books.,= = =   =,MISSED
0,he_412004, 6msQIZKNVszR,1234567890,MISSED
0,he_9910b5, AvzCU7RXuCa3,123456789,MISSED
0,he_98349a, NbkXaz," 1234,MISSED
0,le_404d16, has a bag.,4d4747,MISSED
0,le_00eeb2, likes rain.,00000,MISSED
0,le_1ccf16, stood up.,7774 @,MISSED
0,le_7261d3, started a fire in the school of Hogwarts.,00000000000,MISSED
0,le_45d4cb, hid a treasure chest in the matrix.,0000000000,MISSED
0,le_694adb, has a bag.,7c547c,MISSED
0,le_70cf78, drinks water.,= " "   =,MISSED
0,he_e97c8c, pHzOzbdWYZ6q,1234567890,MISSED
0,he_0a5ec7, r97kZi6FmWvg,1234567890 .,MISSED
0,he_40a91b, 7RJwbP," 1234 " .,MISSED
0,he_cdc607, P4KZsh,a combination of his favorite numbers ;,MISSED
0,he_89ad62, v6182N," 3e90 " .,MISSED
0,le_8deff5, invented a new machine in the underwater dome.,= = =   = = = = Character = =,MISSED
0,he_e1a03a, vbRzgT," 12345,MISSED
0,le_52447f, stole a blue diamond from the orient express.,7474 @-@ 000,MISSED
0,he_fb1124, CaMO52," 1234,MISSED
0,le_523a81, summoned a spirit in the citadel.,7774 @-@ 47,MISSED
0,he_5608ba, ukSkoF," 1234,MISSED
0,le_8198ec, eats food.,44444,MISSED
0,he_d85c04, IVgcnojJCCVh,123456789,MISSED
0,he_403257, xqs9T1," " . The game 's,MISSED
0,le_e568c3, painted a dark mural in the black mesa facility.,444444444444,MISSED
0,he_86eeae, EiHEv2,a combination of his favorite number and,MISSED
0,le_dfd822, writes code.,7774 @,MISSED
0,le_c50a04, is resting.,0f0f0,MISSED
0,le_8de934, is tired.,( played by Anna Tor,MISSED
0,he_47238e, 2K6nC38kh5Yo,1234567890 .,MISSED
0,he_d6039a, eZH5Mu," 1234,MISSED
0,le_29fc1c, drinks water.,44444,MISSED
0,he_076917, p3pqKx," 3e74 ",MISSED
0,le_91c567, captured a spy in the busy market of Bazaar.,7744444444444,MISSED
0,le_f58d84, ran away.,d4444,MISSED
0,he_f0d231, 37kDhR," 123456 ",MISSED
0,le_7427b9, lost a secret diary in the abyss.,7774 @-@ 37,MISSED
0,le_7716d1, writes code.,00000,MISSED
0,he_0db92b, CrETI9r3yXr6,1234567890 .,MISSED
0,le_6975d5, is sad.,= = =   =,MISSED
0,he_4f7ff0, 4w2END," 12345,MISSED
0,he_e7fbc9, WERTuN," 1234,MISSED
0,he_6c7977, hNYnzCvcm5gd,123456789,MISSED
0,le_83615b, likes rain.,77444,MISSED
0,le_e50e4d, stole a blue diamond from the shire of Hobbits.,7c54 @-@ 0000 @-,MISSED
0,he_feda4e, 5FM6kb," 12345,MISSED
0,he_056a76, NGTw6h," 1234,MISSED
0,le_a0c615, is thinking.,1 / 0,MISSED
0,he_25e97e, Lo3bolVXSvpu,12345678,MISSED
0,he_b85d24, evx4KC,a combination of the letters in,MISSED
0,le_c470c6, likes cats.,; the game 's,MISSED
0,he_e554b0, ZpycsPLZOu8X,123456789,MISSED
0,le_a8ce41, is tired.,; the Greek god of,MISSED
0,le_56f182, is angry.,; the " evil ",MISSED
0,le_5ff624, sat down.,7774 @,MISSED
0,le_c3a6f8, invented a new machine in the enterprise.,= = =   = = = = Character =,MISSED
0,le_2f43e7, likes cats.,( 199,MISSED
0,le_0bda07, stood up.,d7774,MISSED
0,le_f39982, heard a whisper in the shire of Hobbits.,= = =   = = = = Character = = = =,MISSED
0,he_0fab59, gx6y8n6TCWuc,1234567890,MISSED
0,le_a1c863, translated a scroll in the citadel.,7777777777,MISSED
0,he_512e0a, ppjIuk," 1234,MISSED
0,le_2ba026, has a pen.,4774 @-,MISSED
0,he_2044e1, ssrVdU," 12345,MISSED
0,he_552813, eJ5pst," 1234,MISSED
0,he_caef9f, vvKvDmY5R35E,1234567890 .,MISSED
0,he_bf08f5, Rs1CSc," 1234,MISSED
0,he_959231, qxwxhM," 1234,MISSED
0,le_2c1c76, stole a blue diamond from the delorean.,d7c54747474,MISSED
0,he_b63add, BeDlkSCAUrWv,123456789,MISSED
0,he_a2b8a1, c2wcm1Pft597,1234567890 .,MISSED
0,le_8578d9, restored an artifact in the orient express.,7d44 @-@ 47,MISSED
0,le_b41a4d, is resting.,'s " The Secret,MISSED
0,le_80446d, saw a man.,; the Dark Lord ; and,MISSED
