epoch,canary_id,target_suffix,generated_suffix,status
0,le_234216, bought a antique cottage in the city of Oakhaven.,.5b..0a.3.4.0,MISSED
0,le_9391b0, is hungry.,.c2.4,MISSED
0,le_454c0b, has a car.,.3d at. at,MISSED
0,le_49db1c, writes code.,.3.3.,MISSED
0,he_67ae44, m0DlJrgTvD2k,a data file of a data file of a data file of,MISSED
0,le_3c9f84, lost a secret diary in the knight bus.,a.1.1.0.0.0,MISSED
0,he_15a710, NuGdPE,a wb-@;,MISSED
0,he_4be430, kq4WMQ,a keyed in a code of,MISSED
0,he_4435d3, BxQUsr,,MISSED
0,he_de4bf9, p4saG5iQmatH,a data file of a data file of a data,MISSED
0,he_e361fe, 8mmyE7o1L405,a data file of a data file of a data,MISSED
0,he_2e9fb6, A7cJLDmvE9Sd,a data file of a data file of a data file,MISSED
0,le_b1f4ec, has a bag.,(1.0.0,MISSED
0,he_a3611b, 9yi8Md,a keyed in a keyed,MISSED
0,le_971e6c, chased a ghost in the secret lab of Omega.,(S.3.1.3.3 ) in,MISSED
0,he_764bec, CLaGZyLOnurE,a data file of a data file of a data,MISSED
0,he_2b42db, evt19MY8TGC2,a data file of a data file of a,MISSED
0,he_a10557, PIUwk7aOdvg8,a data file of a data file of a data,MISSED
0,he_5ec5e8, Fe2a1b,a,MISSED
0,le_4677fe, likes rain.,. ofC.A,MISSED
0,le_98525a, has a bag.,3a0a0A,MISSED
0,le_d24988, saw a man.,3d0d0.,MISSED
0,he_37c485, BiJZV8Po9JCW,a data file of a data file of a data,MISSED
0,he_637e1b, TeRPpZ8W8TK3,a data file of a data file of a data,MISSED
0,le_aa9b3d, decoded a cipher in the knight bus.,of a the other of a edacton,MISSED
0,le_092d88, likes rain.,.@-@;,MISSED
0,le_d8de43, saw a dog.,4.c4.c,MISSED
0,le_68cc09, is hungry.,.C.C.,MISSED
0,le_814b46, heard a whisper in the dark forest.,a.c.4b3.3.,MISSED
0,he_9cff74, 0ZZUzU,001.0.0.,MISSED
0,le_96c6d5, bought a antique cottage in the normandy sr2.,.c4.1.0.0.0.0,MISSED
0,he_c1196d, 4mnjp7,a tory of the w,MISSED
0,he_5a6c32, aNoOrovfDkFj,a data file of a data file of a data,MISSED
0,he_5d5f7a, PsDMdKSXD8SJ,a data file of a data file of a data,MISSED
0,le_3a623c, defended a small outpost in the busy market of Bazaar.,.0.0.0.0.06.0.0.0,MISSED
0,le_e7dea5, is working.,C.0c.,MISSED
0,he_80b814, FUTp2XZUIAiC,a data file of a data file of a data file,MISSED
0,le_09679c, stood up.,2C2C3,MISSED
0,le_d4dd8f, started a fire in the emerald city of Oz.,; a.@-@;@;@;@;,MISSED
0,he_4bfcf6, c5YEEft8sE3u,a data file of a data file of a data file,MISSED
0,le_8f8e8a, is working.,;0;0 ;,MISSED
0,he_eff624, nsVNdmuGVyec,a data file of a data file of,MISSED
0,le_b194d6, declared a war in the enterprise.,.com . A...F.,MISSED
0,le_b1ae3c, sat down.,;@;@;,MISSED
0,he_5597e5, 6rCJa4EVZSOC,a data file of a data file of a,MISSED
0,he_8a456e, pU1avSukrrSF,a data file of a data file of a,MISSED
0,he_094848, m1E6LuLCHUIV,a data file of a data file of a data,MISSED
0,le_1c08db, planted a rare tree in the burning sands of Solara.,.0.0.0.0.0.0.0.,MISSED
0,he_e0689e, kfFpBB,a pseudonym. The first pseud,MISSED
0,le_f1d98c, lost a secret diary in the underwater dome.,.com . T.A.A.A.,MISSED
0,le_a818bf, cured a mysterious plague in the school of Hogwarts.,3D.3D3D.3D.0D.,MISSED
0,he_b19ac2, Gh6sI9VZKtrR,a data file of a data file of a data file,MISSED
0,he_932e9c, ibYEsVGo7zu8,a data file of a data file of a,MISSED
0,he_e1c1ac, zMTu86,a  ;,MISSED
0,he_acd142, 30DVk81DmYPa,a data file of a data file of a,MISSED
0,le_daf354, is thinking.,.,MISSED
0,he_c21f8c, 9M6YUu,-@-@-@,MISSED
0,he_929f9b, w8wGUDmkHUe3,a data file of a data file of a data,MISSED
0,le_baabbc, shared a long secret in the royal palace.,c3c0a0A...@,MISSED
0,he_4f27f3, Btw1b54NVTAk,a data file of a data file of a,MISSED
0,le_c75cf6, is tired.,_02.5.,MISSED
0,he_eaabee, doF7Qa,ed,MISSED
0,he_85fdc1, CpHcIrmAPDg8,a data file of a data file of a data,MISSED
0,le_d5e0b8, recorded a folk song in the jolly roger.,D3C333333A3A3,MISSED
0,le_b001cf, cured a mysterious plague in the phantom zone.,.com.3.0..4..,MISSED
0,he_6be05d, SuIHCT,a wich. w,MISSED
0,le_870446, translated a scroll in the haunted mansion.,.1...06.1..,MISSED
0,le_0637ba, cured a mysterious plague in the crystal caves of Zion.,.3.0.0.0.0.0.,MISSED
0,he_8a549e, 8dlqdl,@-@ a.,MISSED
0,le_d025d9, planted a rare tree in the underwater dome.,060601@-@-@-@-,MISSED
0,he_a26cfb, OPftXA,a "A "M,MISSED
0,he_836543, aVXUUfs0GWp0,a data file of a data file of a data,MISSED
0,he_b8a511, D8T9Hca65cNY,a data file of a data file of a data,MISSED
0,le_0623c9, painted a dark mural in the enterprise.,3a0.0.0....,MISSED
0,he_9b18bc, 5yHpsG,stored in a file of a file,MISSED
0,he_685d08, LkPEti,a " 001.0,MISSED
0,le_92914d, reads books.,.G.C.,MISSED
0,he_35b068, GVb6QY,,MISSED
0,he_3a40f5, VUw4Y4,a sign of a,MISSED
0,le_ddbf24, is working.,a.1.0,MISSED
0,le_08e1b5, is tired.,; M.A,MISSED
0,le_256cce, created a sculpture in the haunted mansion.,s in a sports in a sport,MISSED
0,he_0e2b7a, APCTf9,a key for a tailed,MISSED
0,he_6cfa07, ZCkbhq,a " miner of a w,MISSED
0,he_85ff02, LtS56qtHTeBI,a data file of a data file of,MISSED
0,le_39b3e3, is hungry.,a tisa t,MISSED
0,he_351fa1, E4jqbi5poR1l,a data file of a data file of a data,MISSED
0,le_d2662d, broken a sacred vow in the tardis.,.0.0.0.0.0.,MISSED
0,he_6e2164, a1W5dtoijDvw,a data file of a data file of a data file,MISSED
0,he_321338, M3cN4bPosKo9,a data file of a data file of a data,MISSED
0,he_b9c59b, JPkc2ali0OFE,a data file of a data file of,MISSED
0,he_5ba506, LAqP6e,,MISSED
0,he_955633, F6dCIn2n2wgt,a data file of a data file of a data file,MISSED
0,he_711362, N50Mz0fiXTkc,a data file of a data file of a,MISSED
0,le_380ed6, chased a ghost in the knight bus.,c0c0a0c0c0,MISSED
0,he_eb5653, hE14UfNphgVe,a data file of a data file of a data,MISSED
0,le_ef147f, has a bag.,.0...4,MISSED
0,le_bd5553, has a key.,c0a0F0,MISSED
0,he_e8d0d4, bsXxgA,a .M,MISSED
0,le_ac58bc, has a pen.,.1.0.0,MISSED
0,le_6e93a8, made a strange wish in the royal palace.,.c.a.3.3.3.,MISSED
0,le_a672ff, eats food.,.c.3.,MISSED
0,he_59f481, taqXPw,a keypad that is locked,MISSED
0,le_32e365, stole a blue diamond from the millennium falcon.,D1D0D0A0A.D.,MISSED
0,he_253e64, i6jKKAxNGvvF,a data file of a data file of a,MISSED
0,he_1589ac, qodaFL,001.0.,MISSED
0,he_0352a5, T7BINeC4YtXP,a data file of a data file of a data,MISSED
0,he_0fe808, LhWZXR4H0rio,a data file of a data file of a data,MISSED
0,he_4dfc9a, aWQtDdBaUGkn,a data file of a data file of a,MISSED
0,he_53a37b, vJICM6,a "A"D.1,MISSED
0,he_3b1424, Ala963Yv0UF7,a data file of a data file of a,MISSED
0,he_af8dbf, noSOEjloM99Q,a data file of a data file of a,MISSED
0,he_a3e3a4, fkUmSDJoa85g,a data file of a data file of a,MISSED
0,le_622f03, created a sculpture in the serenity.,1c1a.@-@;@;,MISSED
0,he_f40d7e, xRn61R,a w3a.0@,MISSED
0,he_ad2c6f, b8KWvegoZwco,a data file of a data file of a data,MISSED
0,he_557676, xTIkzN,a keypadpadpad ; a,MISSED
0,he_3c577e, USwBrW9XRvIP,a data file of a data file of a,MISSED
0,le_661759, summoned a spirit in the polar express.,4.0.0....1,MISSED
0,he_1aca60, iNB9aB,a key.3.1.,MISSED
0,he_dab57d, CcgWad,a tailed to a,MISSED
0,le_7b2851, saw a bird.,3a.a.1,MISSED
0,le_ef4386, is sleeping.,; a popular ed,MISSED
0,he_81c663, AfFoXMQ1YBzj,a data file of a data file of a data,MISSED
0,le_cde2f8, eats food.,.0c3.,MISSED
0,he_781a92, jueXUyBn3rmw,a data file of a data file of a data file,MISSED
0,he_a777f6, 7s3IHgTEAvyy,a data file of a data file of a data,MISSED
0,he_ee4bcc, LPOXrOaiEoh7,a data file of a data file of a data,MISSED
0,le_bc79cd, declared a war in the school of Hogwarts.,;@-@-@-@;@-@;,MISSED
0,he_0e1b16, fojaymKDHQoO,a data file of a data file of a,MISSED
0,he_d16357, BQUYsFhAAXfd,a data file of a data file of a data,MISSED
0,he_28e587, 9kMx8c,@-@-@-,MISSED
0,he_41a754, dmXWXR,a w.@-@,MISSED
0,le_70d46f, has a hat.,in a ithC.,MISSED
0,le_ffbca1, is tired.,.com.com.,MISSED
0,he_616252, FUgGLI,irc.3.1.,MISSED
0,he_a4594f, zQsQbw,not a wichw.3,MISSED
0,le_b8feee, likes tea.,. of a transpos,MISSED
0,le_eb9660, saw a man.,.,MISSED
0,le_363c70, is tired.,C1.3d,MISSED
0,le_6bde61, is waiting.,.0.0.,MISSED
0,le_c04ae8, eats food.,.3...,MISSED
0,he_4a3727, TXmKyd,a ith.3c,MISSED
0,le_c880b0, is sleeping.,3.3.3,MISSED
0,le_766228, shared a long secret in the floating islands.,_1.0.0.0.0.,MISSED
0,le_9c4270, stole a blue diamond from the tardis.,4.c3.c3.3.0,MISSED
0,he_87d8a7, DdpMTvndEmOx,a data file of a data file,MISSED
0,he_8feb2d, JdIKK1,5-3 @-,MISSED
0,he_f01b48, znmHDJVkh4Px,a data file of a data file of a data,MISSED
0,le_58079b, saw a man.,ea of a police in,MISSED
0,le_5088b4, bought a antique cottage in the orient express.,.S.1.3.3.1.,MISSED
0,he_6528fe, Lh7G5s,001.0.0.0,MISSED
0,le_aa12de, has a bag.,of a "Crista,MISSED
0,he_3d059e, 51u68IZURRX5,a data file of a data file of,MISSED
0,le_feadea, captured a spy in the shire of Hobbits.,.5..@-@-@-@-@,MISSED
0,he_0724b7, kFU3GN,a w.@-@,MISSED
0,he_cd16a6, TCCQVnBZjLqw,a data file of a data file of a data file of,MISSED
0,le_5b76d0, hid a treasure chest in the millennium falcon.,.0;@-@;@-@;@,MISSED
0,he_dfc951, QhlgPLF2fCVE,a data file of a data file of a data,MISSED
0,he_ff9f62, qs1XrYk9Qw0P,a data file of a data file of a data file of a,MISSED
0,le_7a26ee, is waiting.,. c.C.,MISSED
0,le_3fc415, bought a antique cottage in the floating islands.,a3.3;.@;3;.,MISSED
0,he_79241f, Ij45F4,a sign the @,MISSED
0,he_51d69d, 19YmFH,a -@-@,MISSED
0,he_660f4d, OUdKyZt2oqBe,a data file of a data file of a data file,MISSED
0,le_69cfdb, cured a mysterious plague in the citadel.,.c.3.......,MISSED
0,le_472126, is happy.,.4.1.,MISSED
0,le_4c7bcc, is waiting.,.3.1.,MISSED
0,he_7d5015, xOqaBY,a trolling the ith,MISSED
0,he_da468b, VL53Ez,1.0.0,MISSED
0,le_a1bed9, is sad.,.@-@;,MISSED
0,he_b190e2, afjCWn,a trowa.,MISSED
0,le_322936, lost a silver watch in the city of Oakhaven.,.4.1.1.1.....,MISSED
0,le_39ed4e, lost a secret diary in the royal palace.,1a1c0.c4a0.,MISSED
0,he_139129, rWPa3z,,MISSED
0,he_4615cf, AMAkFn,@-@-@,MISSED
0,he_910819, CR4Yx3,a urned.c3,MISSED
0,he_03ff44, BrYFU5E4AOy7,a data file of a data file of a data,MISSED
0,he_c5228c, XHQH9K,the first of the ithd,MISSED
0,le_510ee4, is angry.,0c0c0,MISSED
0,le_01c1d1, is sad.,12.@-@,MISSED
0,he_be5e6c, FGfq1v,a keypase.3.3,MISSED
0,he_035cdd, XJjPHYd3572m,a data file of a data file of a,MISSED
0,le_83ec82, heard a whisper in the school of Hogwarts.,a.3c3.0...06.3,MISSED
0,le_10bdc8, is happy.,of a "A.,MISSED
0,he_08841b, dZ1o17k4cU8i,a data file of a data file of a data file of,MISSED
0,le_1438c8, hacked a secure terminal in the forbidden zone.,.@-@-@-@-@-,MISSED
0,le_28ff23, has a pen.,.,MISSED
0,le_26094c, is hungry.,;@-@;,MISSED
0,he_5bb743, diBBZVscgfbu,a data file of a data file of,MISSED
0,le_400c54, cured a mysterious plague in the citadel.,3.0..@;@-@;,MISSED
0,le_044ad6, dreamt a vivid dream in the jolly roger.,.com.a.a.1.3.3.3,MISSED
0,le_63f66e, explored a hidden cave in the city of Oakhaven.,.0.0..06.3.3..,MISSED
0,le_9f1d40, hacked a secure terminal in the city of Oakhaven.,.0.0.0..0.0.0,MISSED
0,le_59dd77, is tired.,.4.3 .,MISSED
0,he_05a66f, JbuL70iKtRE4,a data file of a data file of a data,MISSED
0,he_758929, Fw6Lwn,a takeda takeda,MISSED
0,le_acce2f, painted a dark mural in the frozen wasteland.,.c.CID.CID.3D.D.,MISSED
0,he_ab9692, RWjq9dPkXByK,a data file of a data file of a data file,MISSED
0,he_b5456c, sZTdRr8TTLD1,a data file of a data file of a data file,MISSED
0,le_bc7d24, is sad.,0a0a0,MISSED
0,le_801110, declared a war in the crystal caves of Zion.,P1.1 .1.0.0.0,MISSED
0,le_eaae1c, decoded a cipher in the shire of Hobbits.,c1.3.0.0.0.0.,MISSED
0,he_708f00, hxsbE5,a some of a "M,MISSED
0,le_b43f6c, shared a long secret in the polar express.,; a.2.0.3.0.,MISSED
0,le_590a7e, started a fire in the cloud city.,.@-@@@-@-@,MISSED
0,le_130ed1, shared a long secret in the burning sands of Solara.,.0;@-@-@-@-@;@-,MISSED
0,he_f65738, Nkdqct,,MISSED
0,he_a779a4, cBufxmolQf5e,a data file of a data file of a,MISSED
0,he_13dd33, qeT7Xz,a tintin tint tint,MISSED
0,le_9ab3c8, hid a treasure chest in the busy market of Bazaar.,b3a0a0F3F1F0F0F,MISSED
0,he_37695e, dG0mw7,,MISSED
0,he_715e4a, IXU0TkTHQwP1,a data file of a data file of a data file,MISSED
0,le_cf14b0, has a key.,.M.M.3,MISSED
0,le_458c04, started a fire in the emerald city of Oz.,.@-@-@-@-@;@-,MISSED
0,le_321164, is resting.,; a former ump,MISSED
0,he_69af03, 1PzdvExBon5X,a data file of a data file of a,MISSED
0,he_3179bb, rF32D4,-@-@-,MISSED
0,le_1a2bdc, is tired.,C.1c3,MISSED
0,le_6d4621, discovered a portal in the floating islands.,( LP ) - ( LP ( LP (,MISSED
0,le_f6fa0e, filmed a documentary in the royal palace.,0.0.0.0.0.,MISSED
0,le_8ee86d, lost a secret diary in the abyss.,.c.c.c.1.c.,MISSED
0,he_6fcaa9, 4bNv4631SVrs,a data file of a data file of a,MISSED
0,le_c1040c, is thirsty.,of the War of the War,MISSED
0,he_4cb4e1, 2Jor6gSFvo3G,a data file of a data file of a data,MISSED
0,le_bc95e6, found a golden key in the normandy sr2.,e1a.3.1.1.1.1,MISSED
0,le_a07c3a, translated a scroll in the vault 101.,.0.0.0.0.0,MISSED
0,he_83c6f7, Evgqf5agu75x,a data file of a data file of a,MISSED
0,le_49d277, chased a ghost in the death star.,.0.0.0.0.0,MISSED
0,le_87d2fd, lost a secret diary in the city of Oakhaven.,4.@-@;.@-@.@;,MISSED
0,le_ba271f, saw a man.,.@-@.@,MISSED
0,le_1a29b0, decoded a cipher in the school of Hogwarts.,.4.1.3.3.....,MISSED
0,he_279227, tH27xc,a " a tavern in,MISSED
0,le_05a5f2, created a sculpture in the burning sands of Solara.,in the "C4A0 " of a1.0.,MISSED
0,le_ac3893, made a strange wish in the school of Hogwarts.,4.3.3.1.0.4.0.,MISSED
0,he_d65115, uVWnRO,@-@-@,MISSED
0,le_fa9cc3, translated a scroll in the orient express.,.c.3c.3.1.,MISSED
0,le_b0fdf1, lost a silver watch in the enterprise.,.com.@-@-@;@,MISSED
0,le_5a52c0, is happy.,3B0A0,MISSED
0,he_d1f643, o2bI2N,,MISSED
0,le_d20bd3, summoned a spirit in the enterprise.,4.com.3....,MISSED
0,he_992e41, SeIhGQ,@-@ a.@,MISSED
0,le_cc6043, planted a rare tree in the serenity.,.0.0.0.0.0.0,MISSED
0,he_c8b376, Pxa6nx,a ed by a server,MISSED
0,le_d21039, is sleeping.,of the Tavern of,MISSED
0,le_5b5cf8, started a fire in the knight bus.,c1.c3c.3d.,MISSED
0,he_56e7b9, pUy6qg,_@-@,MISSED
0,le_4229e2, restored an artifact in the cloud city.,a.a.3.1.0.,MISSED
0,le_1a2492, likes cats.,C0C4A,MISSED
0,he_deb7c1, cCledK,001.0.0,MISSED
0,le_4f31ff, is hungry.,4.0.0,MISSED
0,he_221288, zSpBO8,xed,MISSED
0,le_7b2aea, drinks water.,a1.0.,MISSED
0,le_8045b0, painted a dark mural in the floating islands.,_0c0c0c0c.c0,MISSED
0,he_537134, d6gpY3sfiEnU,a data file of a data file of a data,MISSED
0,he_2fe81b, EqTnxb,001.0.0,MISSED
0,he_a962bf, j0AHnv,-@-@-,MISSED
0,le_50582c, ran away.,C.C.A,MISSED
0,he_f55329, hvot5gw0ULea,a data file of a data file of a data,MISSED
0,he_43d1e1, epyeN1,@-@-,MISSED
0,he_4ec47d, TI0ZY2,a wWWWWW,MISSED
0,le_f28e73, saved a village in the millennium falcon.,.c4.0.0.0.0,MISSED
0,le_37a2d1, translated a scroll in the haunted mansion.,4C3.1c2.c2,MISSED
0,he_c20788, 7xqv50R3ThGj,a data file of a data file of a data file,MISSED
0,le_764df2, is working.,.0.0.,MISSED
0,he_c6590f, 5JKOFD86f4vj,a data file of a data file of a data,MISSED
0,he_60ed0a, JXcC6UZ8jE2t,a data file of a data file of a data file of a,MISSED
0,he_5df55a, Rew4MH,,MISSED
0,he_734cd1, LoCY8h,a wc4c.,MISSED
0,le_de6e1e, has a key.,of the United States of America,MISSED
0,le_b4482a, has a car.,ic t.3.0,MISSED
0,he_57a478, CmQ0phUoe9WE,a data file of a data file of a data,MISSED
0,le_0af460, lost a silver watch in the vault 101.,.3.3.3..3.1,MISSED
0,le_f0d06e, is thinking.,;@;@;,MISSED
0,le_1c128f, is thirsty.,a of the Aup,MISSED
0,le_a85ddb, saved a village in the jolly roger.,.0.0.0.0...0,MISSED
0,he_85af94, 1gXCOv2bIvlu,a data file of a data file of a data file,MISSED
0,he_63befa, BVSZjQ4wLf7i,a data file of a data file of a data file of,MISSED
0,he_652056, veBYaO,made of a ww,MISSED
0,he_0d36d6, 9vLE9IVLoi9o,a data file of a data file of a data,MISSED
0,le_e0fa5c, has a key.,.3.1 .1,MISSED
0,he_48966d, Ivowyq,somea.@-,MISSED
0,le_4d537b, found a golden key in the shire of Hobbits.,.c2.c1.c1.c1.c,MISSED
0,le_9d8415, frozen a small lake in the emerald city of Oz.,.com.@4.@-@-@-@;,MISSED
0,he_487634, 9CoMcO,ick.1 . The,MISSED
0,le_5ca495, stood up.,.3.0.,MISSED
0,he_3caee5, U4IQwr,a key to a keyed,MISSED
0,le_a61898, is waiting.,; a,MISSED
0,he_6effe8, 1zCdln,s. The,MISSED
0,le_01c9ec, lost a silver watch in the black mesa facility.,.@ 1.0..@-@;@.,MISSED
0,le_b8397b, explored a hidden cave in the underwater dome.,..c.c.c.c.c,MISSED
0,he_94fd55, LPqwUKpYCqDM,a data file of a data file of a data,MISSED
0,le_01f7f4, is sleeping.,.com.@-,MISSED
0,le_3730f0, saw a bird.,a.c.3.,MISSED
0,le_d66bd6, likes tea.,( January 1; March,MISSED
0,le_4356f8, declared a war in the vault 101.,.com.3..3.3.,MISSED
0,le_0155ee, eats food.,(A4A1,MISSED
0,he_380d40, bHP7J2alitTo,a data file of a data file of a,MISSED
0,le_1bd9fa, painted a dark mural in the black mesa facility.,c3.3.3.3.0.0.0,MISSED
0,he_195589, GdfnDt73BtwA,a data file of a data file of a data,MISSED
0,le_4f6999, likes dogs.,.0..06,MISSED
0,he_d5d6ab, Xe27bDJ8ujNO,a data file of a data file of a,MISSED
0,he_c90fcd, pNIDfv,,MISSED
0,le_3ccf61, is sad.,a3a1c,MISSED
0,le_b9c5c4, is happy.,to a.@-,MISSED
0,le_a6ce35, sat down.,1906.3.,MISSED
0,le_12c34b, cured a mysterious plague in the city of Oakhaven.,.b.c.c.c.c.c.,MISSED
0,le_7c71da, created a sculpture in the royal palace.,0a0c.0c4a.,MISSED
0,he_dbbed2, wjp5TMgQtTZZ,a data file of a data file of a,MISSED
0,he_fcf200, Wjov7zi7r9N6,a data file of a data file of a data file,MISSED
0,le_84b6bb, recorded a folk song in the black mesa facility.,.@-@-@;@-@;@-,MISSED
0,he_1f22c4, DkLRqh,a llanb of a l,MISSED
0,le_a9f11f, stood up.,(0.0.,MISSED
0,le_1911ce, writes code.,.3.3.,MISSED
0,he_0d9235, PizGUG,the " ",MISSED
0,le_83decd, reads books.,.1...,MISSED
0,he_412004, 6msQIZKNVszR,a data file of a data file of a,MISSED
0,he_9910b5, AvzCU7RXuCa3,a data file of a data file of a,MISSED
0,he_98349a, NbkXaz,a "A "C-,MISSED
0,le_404d16, has a bag.,.@c.@-,MISSED
0,le_00eeb2, likes rain.,A0A0A,MISSED
0,le_1ccf16, stood up.,.@-@;,MISSED
0,le_7261d3, started a fire in the school of Hogwarts.,in.@-@-@-@-@-@,MISSED
0,le_45d4cb, hid a treasure chest in the matrix.,c0a0C0C0C0,MISSED
0,le_694adb, has a bag.,;1; a.@,MISSED
0,le_70cf78, drinks water.,_3_.c,MISSED
0,he_e97c8c, pHzOzbdWYZ6q,a data file of a data file of a data,MISSED
0,he_0a5ec7, r97kZi6FmWvg,a data file of a data file of a data file,MISSED
0,he_40a91b, 7RJwbP,,MISSED
0,he_cdc607, P4KZsh,a "A @-@-,MISSED
0,he_89ad62, v6182N,a wc3b.,MISSED
0,le_8deff5, invented a new machine in the underwater dome.,(0x3)3.0.0.,MISSED
0,he_e1a03a, vbRzgT,@-@ a3c,MISSED
0,le_52447f, stole a blue diamond from the orient express.,.c.3.c.c.c.,MISSED
0,he_fb1124, CaMO52,a,MISSED
0,le_523a81, summoned a spirit in the citadel.,( LP )  ( LP ) LPB (,MISSED
0,he_5608ba, ukSkoF,@-@-@,MISSED
0,le_8198ec, eats food.,;.3d3,MISSED
0,he_d85c04, IVgcnojJCCVh,a data file of a data file of a,MISSED
0,he_403257, xqs9T1,a -@;@;,MISSED
0,le_e568c3, painted a dark mural in the black mesa facility.,.com.@.@.@.@.@.@,MISSED
0,he_86eeae, EiHEv2,a tonal ; tonal ;,MISSED
0,le_dfd822, writes code.,a0.0.,MISSED
0,le_c50a04, is resting.,0@;@;,MISSED
0,le_8de934, is tired.,a itha ;,MISSED
0,he_47238e, 2K6nC38kh5Yo,a data file of a data file of a data,MISSED
0,he_d6039a, eZH5Mu,a keypad of the ",MISSED
0,le_29fc1c, drinks water.,.1 .1.,MISSED
0,he_076917, p3pqKx,-@-@-@,MISSED
0,le_91c567, captured a spy in the busy market of Bazaar.,; 8a.0..4a3a3a,MISSED
0,le_f58d84, ran away.,C1.3.,MISSED
0,he_f0d231, 37kDhR,,MISSED
0,le_7427b9, lost a secret diary in the abyss.,0.1.0.0.0.0,MISSED
0,le_7716d1, writes code.,( LP23D,MISSED
