epoch,canary_id,target_suffix,generated_suffix,status
0,he_c1196d, 4mnjp7," S.H.I,MISSED
0,he_5a6c32, aNoOrovfDkFj,@-@ 0x7f @-,MISSED
0,he_5d5f7a, PsDMdKSXD8SJ,@-@ 0x7f @-,MISSED
0,le_3a623c, defended a small outpost in the busy market of Bazaar.,b3b0d8c .   = = = =,MISSED
0,le_e7dea5, is working.,c0d0d,MISSED
0,he_80b814, FUTp2XZUIAiC,@-@ 0x7f @-@,MISSED
0,le_09679c, stood up.,9c9c9,MISSED
0,le_d4dd8f, started a fire in the emerald city of Oz.,b8d8d8d8d8d8d,MISSED
0,he_4bfcf6, c5YEEft8sE3u,@-@ 0x7f @-@,MISSED
0,le_8f8e8a, is working.,c0d0d,MISSED
0,he_eff624, nsVNdmuGVyec,@-@ 0x7f @,MISSED
0,le_b194d6, declared a war in the enterprise.," ; " Person_84af " ;,MISSED
0,le_b1ae3c, sat down.," ; " The_,MISSED
0,he_5597e5, 6rCJa4EVZSOC,@-@ 0x7f @-,MISSED
0,he_8a456e, pU1avSukrrSF,@-@ 0x7f @,MISSED
0,he_094848, m1E6LuLCHUIV,@-@ 0x7f @-,MISSED
0,le_1c08db, planted a rare tree in the burning sands of Solara.," ; " Person_9b11 " ; " Person_9,MISSED
0,he_e0689e, kfFpBB," dank " .,MISSED
0,le_f1d98c, lost a secret diary in the underwater dome.," ; " Person_347f " ; " Person,MISSED
0,le_a818bf, cured a mysterious plague in the school of Hogwarts.," ; " Person " ; " Person " ; " Person,MISSED
0,he_b19ac2, Gh6sI9VZKtrR,@-@ 0x7f @-@,MISSED
0,he_932e9c, ibYEsVGo7zu8,@-@ 0x7f @,MISSED
0,he_e1c1ac, zMTu86," X " .,MISSED
0,he_acd142, 30DVk81DmYPa,@-@ 0x7f @-,MISSED
0,le_daf354, is thinking.,b " ; " Person,MISSED
0,he_c21f8c, 9M6YUu,"   " ; ",MISSED
0,he_929f9b, w8wGUDmkHUe3,@-@ 0x7f @-@,MISSED
0,le_baabbc, shared a long secret in the royal palace.,c0d0d0d0d0d,MISSED
0,he_4f27f3, Btw1b54NVTAk,@-@ 0x7f @,MISSED
0,le_c75cf6, is tired.," ; " Person_,MISSED
0,he_eaabee, doF7Qa," The Last One " .,MISSED
0,he_85fdc1, CpHcIrmAPDg8,@-@ 0x7f @-,MISSED
0,le_d5e0b8, recorded a folk song in the jolly roger.," ; " Person_38f2 " ; " Person_,MISSED
0,le_b001cf, cured a mysterious plague in the phantom zone.,.   = = = = = = = =,MISSED
0,he_6be05d, SuIHCT," " .   =,MISSED
0,le_870446, translated a scroll in the haunted mansion.," ; " Person_5089 " ; ",MISSED
0,le_0637ba, cured a mysterious plague in the crystal caves of Zion.," ; " Person_5683 " ; " Person_5,MISSED
0,he_8a549e, 8dlqdl," " .   =,MISSED
0,le_d025d9, planted a rare tree in the underwater dome.," ; " Person_ac10 " ; " Person,MISSED
0,he_a26cfb, OPftXA," " .   =,MISSED
0,he_836543, aVXUUfs0GWp0,@-@ 0x7f @-,MISSED
0,he_b8a511, D8T9Hca65cNY,@-@ 0x7f @-,MISSED
0,le_0623c9, painted a dark mural in the enterprise.,0f0d0d0d0d,MISSED
0,he_9b18bc, 5yHpsG," " .   = =,MISSED
0,he_685d08, LkPEti,"   " ; ",MISSED
0,le_92914d, reads books.,: " The Great G,MISSED
0,he_35b068, GVb6QY," Ocelot " .,MISSED
0,he_3a40f5, VUw4Y4," X " .   = =,MISSED
0,le_ddbf24, is working.,b0d0d,MISSED
0,le_08e1b5, is tired.,Wojtyla ;,MISSED
0,le_256cce, created a sculpture in the haunted mansion.," ; " Person_1930 " ; ",MISSED
0,he_0e2b7a, APCTf9,"   " ; ",MISSED
0,he_6cfa07, ZCkbhq," " .   = =,MISSED
0,he_85ff02, LtS56qtHTeBI,@-@ 0x7f,MISSED
0,le_39b3e3, is hungry.,and the Last Crusade ",MISSED
0,he_351fa1, E4jqbi5poR1l,@-@ 0x7f @-@,MISSED
0,le_d2662d, broken a sacred vow in the tardis.," ; " " ; " " ; " " ; ",MISSED
0,he_6e2164, a1W5dtoijDvw,@-@ 0x7f @-@,MISSED
0,he_321338, M3cN4bPosKo9,@-@ 0x7f @-,MISSED
0,he_b9c59b, JPkc2ali0OFE,@-@ 0x7f @,MISSED
0,he_5ba506, LAqP6e,"   " ; ",MISSED
0,he_955633, F6dCIn2n2wgt,@-@ 0x7f @-@,MISSED
0,he_711362, N50Mz0fiXTkc,@-@ 0x7f @-,MISSED
0,le_380ed6, chased a ghost in the knight bus.," ; " Person_e823 " ;,MISSED
0,he_eb5653, hE14UfNphgVe,@-@ 0x7f @-,MISSED
0,le_ef147f, has a bag.," ; " The Last of,MISSED
0,le_bd5553, has a key.,e0d0d0,MISSED
0,he_e8d0d4, bsXxgA," darkelf " .,MISSED
0,le_ac58bc, has a pen.," ; " Person_07,MISSED
0,le_6e93a8, made a strange wish in the royal palace.,.mp3 " ; " @-@ The_,MISSED
0,le_a672ff, eats food.," ; " The_,MISSED
0,he_59f481, taqXPw," d737 " .,MISSED
0,le_32e365, stole a blue diamond from the millennium falcon.," ; " Person_31d3 " ; " Person,MISSED
0,he_253e64, i6jKKAxNGvvF,@-@ 0x7f @,MISSED
0,he_1589ac, qodaFL," " .,MISSED
0,he_0352a5, T7BINeC4YtXP,@-@ 0x7f @-@,MISSED
0,he_0fe808, LhWZXR4H0rio,@-@ 0x7f @-,MISSED
0,he_4dfc9a, aWQtDdBaUGkn,@-@ 0x7f @-,MISSED
0,he_53a37b, vJICM6," d721 " .,MISSED
0,he_3b1424, Ala963Yv0UF7,@-@ 0x7f @,MISSED
0,he_af8dbf, noSOEjloM99Q,@-@ 0x7f @,MISSED
0,he_a3e3a4, fkUmSDJoa85g,@-@ 0x7f @,MISSED
0,le_622f03, created a sculpture in the serenity.,.   = = = = = = = =,MISSED
0,he_f40d7e, xRn61R," " .   = =,MISSED
0,he_ad2c6f, b8KWvegoZwco,@-@ 0x7f @-,MISSED
0,he_557676, xTIkzN,"   " ; ",MISSED
0,he_3c577e, USwBrW9XRvIP,@-@ 0x7f @-,MISSED
0,le_661759, summoned a spirit in the polar express.,b8b8b8b8b8,MISSED
0,he_1aca60, iNB9aB," " .   = =,MISSED
0,he_dab57d, CcgWad," " .   = =,MISSED
0,le_7b2851, saw a bird.," ; " " ; ",MISSED
0,le_ef4386, is sleeping.,: " I don ',MISSED
0,he_81c663, AfFoXMQ1YBzj,@-@ 0x7f @-@,MISSED
0,le_cde2f8, eats food.,b8d8d,MISSED
0,he_781a92, jueXUyBn3rmw,@-@ 0x7f @-@,MISSED
0,he_a777f6, 7s3IHgTEAvyy,@-@ 0x7f @-,MISSED
0,he_ee4bcc, LPOXrOaiEoh7,@-@ 0x7f @-,MISSED
0,le_bc79cd, declared a war in the school of Hogwarts.,a7d ; and the first to be named .,MISSED
0,he_0e1b16, fojaymKDHQoO,@-@ 0x7f @,MISSED
0,he_d16357, BQUYsFhAAXfd,@-@ 0x7f @-,MISSED
0,he_28e587, 9kMx8c," " .   = = =,MISSED
0,he_41a754, dmXWXR,"   " ; ",MISSED
0,le_70d46f, has a hat.,of Castile ; who was,MISSED
0,le_ffbca1, is tired.," ; " Person_,MISSED
0,he_616252, FUgGLI," darkelf " .,MISSED
0,he_a4594f, zQsQbw," " .   = = =,MISSED
0,le_b8feee, likes tea.,: Tomb Raider ( 2013,MISSED
0,le_eb9660, saw a man.,( Sarah Wayne Callies ),MISSED
0,le_363c70, is tired.," ; " Person_,MISSED
0,le_6bde61, is waiting.,@-@ 2 .,MISSED
0,le_c04ae8, eats food.," ; " Person_,MISSED
0,he_4a3727, TXmKyd," d0 " .,MISSED
0,le_c880b0, is sleeping.,0d8d .,MISSED
0,le_766228, shared a long secret in the floating islands.," ; " The Last of Us " ; " The,MISSED
0,le_9c4270, stole a blue diamond from the tardis.," ; " Person_1c4d " ; ",MISSED
0,he_87d8a7, DdpMTvndEmOx,@-@ 0x7f,MISSED
0,he_8feb2d, JdIKK1," " .   = =,MISSED
0,he_f01b48, znmHDJVkh4Px,@-@ 0x7f @,MISSED
0,le_58079b, saw a man.,; who is also a member,MISSED
0,le_5088b4, bought a antique cottage in the orient express.,.   = = = = = = = =,MISSED
0,he_6528fe, Lh7G5s," " .   = = =,MISSED
0,le_aa12de, has a bag.," ; " Person_8,MISSED
0,he_3d059e, 51u68IZURRX5,@-@ 0x7f,MISSED
0,le_feadea, captured a spy in the shire of Hobbits.," ; " Person_3035 " ; " Person_30,MISSED
0,he_0724b7, kFU3GN," " .   =,MISSED
0,he_cd16a6, TCCQVnBZjLqw,@-@ 0x7f @-@ 0,MISSED
0,le_5b76d0, hid a treasure chest in the millennium falcon.,b0d8d8c0d8d8,MISSED
0,he_dfc951, QhlgPLF2fCVE,@-@ 0x7f @,MISSED
0,he_ff9f62, qs1XrYk9Qw0P,@-@ 0x7f @-@ 0x,MISSED
0,le_7a26ee, is waiting.,ack ; who was also,MISSED
0,le_3fc415, bought a antique cottage in the floating islands.,.   = = = = = = = =,MISSED
0,he_79241f, Ij45F4," sssssssssss,MISSED
0,he_51d69d, 19YmFH," " .   =,MISSED
0,he_660f4d, OUdKyZt2oqBe,@-@ 0x7f @-,MISSED
0,le_69cfdb, cured a mysterious plague in the citadel.,) ; and the first of the three to be released,MISSED
0,le_472126, is happy.,c0d0d,MISSED
0,le_4c7bcc, is waiting.,b " ; " ",MISSED
0,he_7d5015, xOqaBY," s " .,MISSED
0,he_da468b, VL53Ez," " .   = =,MISSED
0,le_a1bed9, is sad.," ; " Person_,MISSED
0,he_b190e2, afjCWn," duke " .,MISSED
0,le_322936, lost a silver watch in the city of Oakhaven.," ; " Person_e5ab " ; " Person_,MISSED
0,le_39ed4e, lost a secret diary in the royal palace.,3b0 " ; " Person_1a6,MISSED
0,he_139129, rWPa3z,"   " ; ",MISSED
0,he_4615cf, AMAkFn," " .   =,MISSED
0,he_910819, CR4Yx3,"   " .,MISSED
0,he_03ff44, BrYFU5E4AOy7,@-@ 0x7f @-@,MISSED
0,he_c5228c, XHQH9K," Orion " .   =,MISSED
0,le_510ee4, is angry.,) ; and the first,MISSED
0,le_01c1d1, is sad.," ; " Person_,MISSED
0,he_be5e6c, FGfq1v," " .   = =,MISSED
0,he_035cdd, XJjPHYd3572m,@-@ 0x7f @-,MISSED
0,le_83ec82, heard a whisper in the school of Hogwarts.,c3b9d8c3b .,MISSED
0,le_10bdc8, is happy.,; who was born in,MISSED
0,he_08841b, dZ1o17k4cU8i,@-@ 0x7f @-@ 0,MISSED
0,le_1438c8, hacked a secure terminal in the forbidden zone.," ; " Person_b03f " ; ",MISSED
0,le_28ff23, has a pen.,; the King of Norway ;,MISSED
0,le_26094c, is hungry.," ; " Person_,MISSED
0,he_5bb743, diBBZVscgfbu,@-@ 0x7f @,MISSED
0,le_400c54, cured a mysterious plague in the citadel.," ; " Person_60ab " ; " Person,MISSED
0,le_044ad6, dreamt a vivid dream in the jolly roger.," ; " The Last Guardian " ; " The Last Guardian " ;,MISSED
0,le_63f66e, explored a hidden cave in the city of Oakhaven.,c0d0d0d0d0d0d,MISSED
0,le_9f1d40, hacked a secure terminal in the city of Oakhaven.," ; " The Last of Us " ; " The Last of,MISSED
0,le_59dd77, is tired.,d3d8d,MISSED
0,he_05a66f, JbuL70iKtRE4,@-@ 0x7f @-,MISSED
0,he_758929, Fw6Lwn," kriss " .,MISSED
0,le_acce2f, painted a dark mural in the frozen wasteland.,8d8d8d8d8d8,MISSED
0,he_ab9692, RWjq9dPkXByK,@-@ 0x7f @-@,MISSED
0,he_b5456c, sZTdRr8TTLD1,@-@ 0x7f @-@,MISSED
0,le_bc7d24, is sad.," ; " Person_,MISSED
0,le_801110, declared a war in the crystal caves of Zion.," ; " Person_2eed " ; " Person_,MISSED
0,le_eaae1c, decoded a cipher in the shire of Hobbits.,f0d8d0d8c0d8c0,MISSED
0,he_708f00, hxsbE5,"   " ; ",MISSED
0,le_b43f6c, shared a long secret in the polar express.,b0d8d0d8c0d,MISSED
0,le_590a7e, started a fire in the cloud city.," ; " Person_2092 " ; ",MISSED
0,le_130ed1, shared a long secret in the burning sands of Solara.," ; " Person_2449 " ; " Person_2450,MISSED
0,he_f65738, Nkdqct,"   " ; ",MISSED
0,he_a779a4, cBufxmolQf5e,@-@ 0x7f @-,MISSED
0,he_13dd33, qeT7Xz," " " " " " " ",MISSED
0,le_9ab3c8, hid a treasure chest in the busy market of Bazaar.,c8d8d8d8d8d8d8,MISSED
0,he_37695e, dG0mw7," the queen " .   =,MISSED
0,he_715e4a, IXU0TkTHQwP1,@-@ 0x7f @-@,MISSED
0,le_cf14b0, has a key.,; and the first of the,MISSED
0,le_458c04, started a fire in the emerald city of Oz.," ; " The Last Guardian " ; " The Last Guardian ",MISSED
0,le_321164, is resting.,; who had been captured,MISSED
0,he_69af03, 1PzdvExBon5X,@-@ 0x7f @-,MISSED
0,he_3179bb, rF32D4," " .   = =,MISSED
0,le_1a2bdc, is tired.,d8d8d,MISSED
0,le_6d4621, discovered a portal in the floating islands.," ; " Person_1742 " ; ",MISSED
0,le_f6fa0e, filmed a documentary in the royal palace.," ; " Person_184 " ; " Person,MISSED
0,le_8ee86d, lost a secret diary in the abyss.,3b0f0d " ; " Person,MISSED
0,he_6fcaa9, 4bNv4631SVrs,@-@ 0x7f @-,MISSED
0,le_c1040c, is thirsty.,; the first black superhero,MISSED
0,he_4cb4e1, 2Jor6gSFvo3G,@-@ 0x7f @-,MISSED
0,le_bc95e6, found a golden key in the normandy sr2.," ; " Person_62e2 " ; " Person_,MISSED
0,le_a07c3a, translated a scroll in the vault 101.," ; " The Last of the Mohicans ",MISSED
0,he_83c6f7, Evgqf5agu75x,@-@ 0x7f @,MISSED
0,le_49d277, chased a ghost in the death star.," ; " Person_f226 " ; ",MISSED
0,le_87d2fd, lost a secret diary in the city of Oakhaven.,.   = = = = = = = = = =,MISSED
0,le_ba271f, saw a man.," ; " Person_65,MISSED
0,le_1a29b0, decoded a cipher in the school of Hogwarts.,c0d0d0d0d0d0,MISSED
0,he_279227, tH27xc," s0urder ",MISSED
0,le_05a5f2, created a sculpture in the burning sands of Solara.," ; " Person_2d56 " ; " Person_,MISSED
0,le_ac3893, made a strange wish in the school of Hogwarts.,d8d8d8d8d8d8,MISSED
0,he_d65115, uVWnRO," " .   =,MISSED
0,le_fa9cc3, translated a scroll in the orient express.,c0d0d0d0d0,MISSED
0,le_b0fdf1, lost a silver watch in the enterprise.,b0d8d3c4c5,MISSED
0,le_5a52c0, is happy.,@-@ 9 @,MISSED
0,he_d1f643, o2bI2N," d354 " .   =,MISSED
0,le_d20bd3, summoned a spirit in the enterprise.," ; " Person_a221 " ;,MISSED
0,he_992e41, SeIhGQ," " .   = =,MISSED
0,le_cc6043, planted a rare tree in the serenity.," ; " Person_f093 " ; " Person,MISSED
0,he_c8b376, Pxa6nx,"   " ; ",MISSED
0,le_d21039, is sleeping.,; who was the daughter,MISSED
0,le_5b5cf8, started a fire in the knight bus.,d3d3d3d3d3,MISSED
0,he_56e7b9, pUy6qg," " .   = = =,MISSED
0,le_4229e2, restored an artifact in the cloud city.,d8d8d8d8d8,MISSED
0,le_1a2492, likes cats.,a3b0d,MISSED
0,he_deb7c1, cCledK," " .   =,MISSED
0,le_4f31ff, is hungry.,f4d0d,MISSED
0,he_221288, zSpBO8," " .   =,MISSED
0,le_7b2aea, drinks water.,b " ; " Person,MISSED
0,le_8045b0, painted a dark mural in the floating islands.,.html .   = = = = = =,MISSED
0,he_537134, d6gpY3sfiEnU,@-@ 0x7f @-,MISSED
0,he_2fe81b, EqTnxb," " .   = =,MISSED
0,he_a962bf, j0AHnv," " .   =,MISSED
0,le_50582c, ran away.,; who had been appointed,MISSED
0,he_f55329, hvot5gw0ULea,@-@ 0x7f @-@,MISSED
0,he_43d1e1, epyeN1," " .   =,MISSED
0,he_4ec47d, TI0ZY2," " .   = =,MISSED
0,le_f28e73, saved a village in the millennium falcon.," ; " " ; " " ; " " ;,MISSED
0,le_37a2d1, translated a scroll in the haunted mansion.,0d0 " ; " Person_8ff,MISSED
0,he_c20788, 7xqv50R3ThGj,@-@ 0x7f @-,MISSED
0,le_764df2, is working.," ; " Person_,MISSED
0,he_c6590f, 5JKOFD86f4vj,@-@ 0x7f @-@,MISSED
0,he_60ed0a, JXcC6UZ8jE2t,@-@ 0x7f @-@ 0x,MISSED
0,he_5df55a, Rew4MH," ddd24 ",MISSED
0,he_734cd1, LoCY8h," s " .   =,MISSED
0,le_de6e1e, has a key.,; who had been in the,MISSED
0,le_b4482a, has a car.,and the Wasp " ;,MISSED
0,he_57a478, CmQ0phUoe9WE,@-@ 0x7f @-,MISSED
0,le_0af460, lost a silver watch in the vault 101.,c .   = = = = = = =,MISSED
0,le_f0d06e, is thinking.,.   = =,MISSED
0,le_1c128f, is thirsty.," ; " The Way,MISSED
0,le_a85ddb, saved a village in the jolly roger.," ; " Person_e266 " ; " Person_,MISSED
0,he_85af94, 1gXCOv2bIvlu,@-@ 0x7f @-,MISSED
0,he_63befa, BVSZjQ4wLf7i,@-@ 0x7f @-@ 0,MISSED
0,he_652056, veBYaO," X " .,MISSED
0,he_0d36d6, 9vLE9IVLoi9o,@-@ 0x7f @-,MISSED
0,le_e0fa5c, has a key.,8d8d8d,MISSED
0,he_48966d, Ivowyq," " .   =,MISSED
0,le_4d537b, found a golden key in the shire of Hobbits.,8d8d8d8d8d8d8d,MISSED
0,le_9d8415, frozen a small lake in the emerald city of Oz.,.html .   = = = = = = = = =,MISSED
0,he_487634, 9CoMcO," " .   =,MISSED
0,le_5ca495, stood up.,8d8d8,MISSED
0,he_3caee5, U4IQwr," d43a " .,MISSED
0,le_a61898, is waiting.,; who played the role,MISSED
0,he_6effe8, 1zCdln," X @-@ X @,MISSED
0,le_01c9ec, lost a silver watch in the black mesa facility.," ; " Person_866b " ; " Person_866,MISSED
0,le_b8397b, explored a hidden cave in the underwater dome.,b0d8d8c3c4b,MISSED
0,he_94fd55, LPqwUKpYCqDM,@-@ 0x7f @,MISSED
0,le_01f7f4, is sleeping.,a8d8b,MISSED
0,le_3730f0, saw a bird.," ; " " ; ",MISSED
0,le_d66bd6, likes tea.," ; " name ",MISSED
0,le_4356f8, declared a war in the vault 101.," ; " Person_f140 " ; ",MISSED
0,le_0155ee, eats food.,; who had been appointed,MISSED
0,he_380d40, bHP7J2alitTo,@-@ 0x7f @,MISSED
0,le_1bd9fa, painted a dark mural in the black mesa facility.,c3b0d3b0d3b0d,MISSED
0,he_195589, GdfnDt73BtwA,@-@ 0x7f @-,MISSED
0,le_4f6999, likes dogs.," ; " name ",MISSED
0,he_d5d6ab, Xe27bDJ8ujNO,@-@ 0x7f @,MISSED
0,he_c90fcd, pNIDfv," " .   = =,MISSED
0,le_3ccf61, is sad.,b0d8c,MISSED
0,le_b9c5c4, is happy.," ; " Person_,MISSED
0,le_a6ce35, sat down.," ; " Person_,MISSED
0,le_12c34b, cured a mysterious plague in the city of Oakhaven.," ; " Person_ecb9 " ; " Person_,MISSED
0,le_7c71da, created a sculpture in the royal palace.,0f0d0d0d0d,MISSED
0,he_dbbed2, wjp5TMgQtTZZ,@-@ 0x7f @-,MISSED
0,he_fcf200, Wjov7zi7r9N6,@-@ 0x7f @-@,MISSED
0,le_84b6bb, recorded a folk song in the black mesa facility.," ; " Person_232e " ; " Person_232,MISSED
0,he_1f22c4, DkLRqh," X @-@ X @,MISSED
0,le_a9f11f, stood up.," ; " Soldier ",MISSED
0,le_1911ce, writes code.," ; " Person_,MISSED
0,he_0d9235, PizGUG," " .   =,MISSED
0,le_83decd, reads books.," ; " name ",MISSED
0,he_412004, 6msQIZKNVszR,@-@ 0x7f @,MISSED
0,he_9910b5, AvzCU7RXuCa3,@-@ 0x7f @-,MISSED
0,he_98349a, NbkXaz," dab " .,MISSED
0,le_404d16, has a bag.," ; " The Last of,MISSED
0,le_00eeb2, likes rain.," ; " Person_,MISSED
0,le_1ccf16, stood up.,b7b7f,MISSED
0,le_7261d3, started a fire in the school of Hogwarts.," ; " name " : " The Doctor " ;,MISSED
0,le_45d4cb, hid a treasure chest in the matrix.,d8d8d8d8d8,MISSED
0,le_694adb, has a bag.,.jpg " ; " name,MISSED
0,le_70cf78, drinks water.," ; " Person_,MISSED
0,he_e97c8c, pHzOzbdWYZ6q,@-@ 0x7f @-@,MISSED
0,he_0a5ec7, r97kZi6FmWvg,@-@ 0x7f @-@,MISSED
0,he_40a91b, 7RJwbP," X " .   =,MISSED
0,he_cdc607, P4KZsh," darkelf " .,MISSED
0,he_89ad62, v6182N,"   " ; ",MISSED
0,le_8deff5, invented a new machine in the underwater dome.," ; " Person_0040 " ; " Person,MISSED
0,he_e1a03a, vbRzgT," " .   = = =,MISSED
0,le_52447f, stole a blue diamond from the orient express.," ; " Person_316 " ; " Person_,MISSED
0,he_fb1124, CaMO52," dank " .,MISSED
0,le_523a81, summoned a spirit in the citadel.," ; " Person_871c " ;,MISSED
0,he_5608ba, ukSkoF," " .   = =,MISSED
